,User-ID,ISBN,Book-Rating
862531,208584,0345459202,9
862532,208584,0446691798,5
862536,208584,0743411331,9
862545,208591,0345468694,8
862549,208591,0440241537,7
862550,208591,0688177743,8
862552,208591,0743418700,8
862553,208591,0743431014,8
862563,208600,0312971397,10
862565,208600,038056176X,10
862570,208600,0380818337,10
862571,208600,155166738X,10
862572,208600,0446607258,9
862573,208600,0451191137,10
862575,208600,0553272586,10
862576,208600,0553279378,8
862578,208600,0671522663,10
862579,208600,0151001006,10
862587,208605,006099486X,7
862595,208605,0312283709,8
862601,208605,0345404114,8
862605,208605,0385315546,5
862606,208605,0385336179,7
862609,208605,042513525X,8
862614,208605,0440212359,7
862616,208605,0440219078,5
862618,208605,0440226104,7
862622,208605,0449000613,5
862652,208605,0767902076,5
862655,208605,0804115761,5
862677,208620,038550120X,3
862678,208620,0446359688,7
862680,208620,0553273906,6
862681,208620,0553575953,6
862682,208620,0553576143,7
862683,208620,068480297X,7
862685,208620,0671751506,5
862701,208622,0679760849,10
862749,208624,0679430946,9
862752,208624,0609603086,5
862753,208624,0684871270,9
862809,208645,067087311X,5
862810,208645,0316168815,9
862811,208645,0345418018,5
862812,208645,038550117X,2
862813,208645,0671021001,8
862814,208645,0743466527,9
862816,208648,0618526412,9
862821,208648,0894805770,8
862875,208668,0312195516,9
862877,208668,0316602906,5
862879,208668,038533656X,8
862881,208668,0385475721,8
862884,208668,0399149325,6
862889,208668,0451204123,5
862890,208668,0515128554,5
862891,208668,0385336195,7
862895,208668,0553106341,8
862898,208668,0671004530,7
862900,208668,0679724362,8
862902,208668,0060505885,9
862903,208668,0743418166,9
862904,208668,0743418190,9
862905,208668,0399135782,9
862909,208668,0971880107,3
862913,208671,0020125305,5
862918,208671,0060248025,8
862919,208671,0060256656,6
862920,208671,0060256672,7
862921,208671,0060256737,7
862936,208671,0064431789,7
862941,208671,0151003130,10
862949,208671,0310218039,9
862957,208671,0312199430,7
862960,208671,031208188X,9
862968,208671,0316780375,8
862973,208671,0449911012,8
862974,208671,0345435796,8
862991,208671,0385315031,8
862995,208671,0394800184,10
863010,208671,0440224594,8
863019,208671,0446611867,7
863020,208671,0446530077,6
863024,208671,0446679593,9
863028,208671,0449242773,6
863031,208671,0805019359,7
863032,208671,0449221490,8
863034,208671,0449221512,7
863036,208671,0449223612,7
863037,208671,0449200221,8
863038,208671,0804108897,6
863043,208671,0452278902,10
863047,208671,0515128554,5
863048,208671,0140067477,3
863049,208671,0452284015,5
863050,208671,0553102222,5
863055,208671,0553279556,8
863057,208671,0553280341,7
863060,208671,0553284789,7
863070,208671,0670881767,7
863090,208671,0020198906,6
863091,208671,0684815451,6
863095,208671,0684862719,7
863108,208671,0764226312,8
863115,208671,0786868716,7
863121,208671,0803283598,8
863128,208671,0811831310,7
863134,208671,0836220730,10
863135,208671,0836220870,8
863136,208671,0840734247,9
863141,208671,0842329250,10
863143,208671,0842329137,9
863145,208671,0842329153,10
863146,208671,0842329161,8
863147,208671,084232920X,8
863148,208671,0842329285,8
863149,208671,0842332286,8
863164,208671,0891075275,9
863167,208671,0894716905,6
863170,208671,0931674085,9
863181,208671,1558506462,8
863185,208671,1558743669,8
863191,208671,1558745157,8
863193,208671,1558746099,5
863199,208671,1558747060,5
863204,208671,1564762440,10
863211,208671,1576737160,8
863212,208671,1576739627,8
863226,208674,0156029065,6
863228,208674,0312423799,5
863231,208674,0767905385,6
863241,208683,0805004610,7
863242,208683,080501084X,7
863243,208683,0805019359,5
863244,208683,0449221490,5
863245,208683,0805019367,5
863246,208683,0449221512,5
863247,208683,0449223612,5
863249,208683,0553279556,5
863250,208683,0553279912,5
863251,208683,0553284789,5
863254,208683,0449003787,5
863282,208700,0375412824,9
863286,208700,0385424736,5
863287,208700,0385324057,5
863289,208700,0060174900,5
863307,208715,0440223202,9
863310,208715,0618231617,8
863355,208751,0375727132,8
863356,208751,0671021001,8
863357,208751,0679763309,7
863381,208756,0140157379,6
863383,208756,0375401156,7
863385,208756,0671722131,6
863386,208756,0394572300,8
863413,208786,0064400557,8
863438,208788,0140042598,10
863450,208788,0446525537,4
863457,208788,0679602984,8
863462,208788,1573221937,3
863540,208815,0439139597,10
863541,208815,043935806X,10
863565,208815,0842329137,10
863566,208815,0842329145,10
863567,208815,0842329153,10
863568,208815,0842329161,10
863569,208815,084232920X,10
863570,208815,0842329285,10
863571,208815,0842332308,10
863572,208815,0842332251,10
863573,208815,084233226X,10
863574,208815,0842332340,10
863575,208815,0842332359,10
863593,208829,0060175400,8
863597,208829,0061030643,7
863607,208829,0140067779,6
863608,208829,0140075569,7
863619,208829,0143012738,9
863663,208829,0375422412,8
863666,208829,037570504X,7
863667,208829,0517703963,10
863679,208829,0743477154,10
863680,208829,0671638688,7
863687,208829,0380728133,10
863706,208829,0451150716,10
863719,208829,044022165X,10
863721,208829,0440224764,10
863725,208829,0440236673,10
863730,208829,0385508417,5
863732,208829,0385507607,10
863734,208829,0440242002,6
863736,208829,037541309X,6
863737,208829,0385722435,7
863748,208829,0425169863,10
863749,208829,0425174344,9
863750,208829,0425175405,10
863768,208829,0440180295,5
863772,208829,038542471X,10
863774,208829,0385421982,10
863785,208829,0440404193,8
863791,208829,0446605409,10
863792,208829,0446601640,8
863799,208829,0446527785,7
863804,208829,0345433300,8
863805,208829,0449220184,8
863808,208829,0449911446,8
863809,208829,0451099648,9
863812,208829,0451210638,5
863813,208829,0451184718,7
863817,208829,0451192036,6
863820,208829,0380756234,8
863833,208829,0515125628,10
863834,208829,0515126772,8
863838,208829,051513287X,10
863847,208829,0380973545,5
863854,208829,0553148001,10
863855,208829,055314300X,9
863866,208829,0553089234,10
863886,208829,0671016776,9
863909,208829,0385491808,8
863910,208829,0679449434,10
863915,208829,0743407059,1
863919,208829,0060959355,9
863920,208829,0688168256,8
863962,208829,0836213319,10
863985,208829,089471838X,10
864000,208829,1551666022,10
864022,208829,1575665379,9
864031,208829,1841491101,8
864066,208867,006016848X,7
864070,208867,0446677450,8
864073,208867,0679411607,6
864087,208877,006440630X,5
864089,208877,0679459626,7
864091,208877,0380751399,5
864096,208877,0805059555,5
864101,208877,0743202961,8
864111,208877,1565075722,8
864145,208897,0446604232,9
864148,208897,0446519790,9
864149,208897,0446519804,9
864154,208897,0446527041,9
864165,208897,0451205626,8
864166,208897,0451408462,8
864170,208897,0553576801,8
864173,208897,0553578693,10
864179,208897,0671039903,8
864180,208897,067103992X,6
864182,208897,0671727583,5
864185,208897,0778320103,9
864186,208897,1551666189,8
864187,208897,1551668122,7
864188,208897,1551668653,9
864206,208907,0060938455,10
864210,208907,0140042520,10
864218,208907,0394828054,10
864221,208907,0440180295,10
864238,208907,0525432922,10
864243,208907,0553278827,10
864247,208907,0679726225,10
864251,208907,0679602984,10
864263,208907,0809117541,5
864264,208907,0812533313,8
864279,208907,1573225053,10
864285,208907,0553582682,10
864306,208936,0375507477,10
864308,208936,0553251996,10
864309,208936,0553279378,10
864310,208936,0553246895,10
864311,208936,0553569910,7
864313,208936,0679724516,7
864315,208936,0394580567,5
864316,208936,0679401032,5
864328,208960,0060175400,6
864333,208960,0142001430,6
864336,208960,0316168815,7
864337,208960,0345404114,8
864344,208960,0671524313,10
864346,208960,0743249992,8
864348,208960,0804108749,6
864349,208960,0761121323,5
864356,208969,0345377648,6
864442,209059,0345353145,9
864444,209059,0345378482,9
864445,209059,038056176X,7
864447,209059,0679446486,8
864451,209059,0399137734,7
864485,209085,039952438X,7
864489,209085,0553285343,8
864549,209147,0679457313,8
864550,209147,0525244581,7
864551,209147,0140233725,6
864552,209147,0747525722,9
864563,209147,0440127793,8
864564,209147,0440407028,5
864568,209147,0451523202,9
864571,209147,0767902521,6
864600,209148,078686219X,10
864601,209148,0786880007,9
864616,209148,092963408X,10
864639,209154,0786861347,8
864645,209155,0064400557,10
864670,209156,0316781266,8
864677,209156,0679741666,9
864680,209156,0380780879,6
864682,209156,0385498799,8
864692,209156,0452281032,8
864738,209156,1841491101,5
864761,209160,0140042407,9
864765,209160,0553278215,8
864766,209160,0140177388,8
864773,209160,0140304770,7
864776,209160,0440967694,9
864777,209160,0140481346,10
864786,209160,0316290238,9
864788,209160,0345298748,6
864789,209160,0345303067,8
864792,209160,0345347951,8
864794,209160,034536676X,8
864799,209160,0375724400,6
864801,209160,0860681297,6
864808,209160,0385416342,6
864821,209160,0805019359,7
864822,209160,0449221512,7
864830,209160,0451452739,7
864831,209160,0451521293,8
864837,209160,0553131893,6
864838,209160,0553211439,9
864840,209160,1853260614,7
864845,209160,0671021001,6
864849,209160,0671722565,8
864854,209160,0679720200,10
864857,209160,074347712X,10
864864,209160,077109860X,6
864870,209160,0802135196,7
864893,209163,0345369068,9
864901,209163,0553346687,8
864903,209163,0393050939,7
864904,209163,0425175405,7
864931,209174,0061097314,7
864938,209174,067089558X,9
864941,209174,0151004218,9
864945,209174,0316788228,7
864948,209174,0316781142,10
864949,209174,0316780375,7
864959,209174,0517703963,7
864960,209174,0679442790,7
864961,209174,0375713751,9
864966,209174,0385335830,10
864974,209174,0385497466,7
864978,209174,0446670251,9
864979,209174,0349111863,9
864980,209174,0451132343,6
864981,209174,0451210638,6
864988,209174,0440204399,5
864993,209174,0767905180,9
865002,209174,0553277464,8
865058,209204,0156453800,7
865062,209204,0385319673,8
865095,209220,0373226918,7
865101,209220,0373227124,9
865121,209220,0684832291,5
865131,209224,0553560247,6
865134,209224,0679746048,5
865136,209224,0971880107,3
865138,209229,0060938455,9
865139,209229,0060391448,9
865140,209229,0061011738,9
865144,209229,0345414942,7
865146,209229,0380710811,5
865149,209229,0380798581,8
865150,209229,0679430946,5
865152,209229,0440217563,9
865157,209229,0688046606,5
865158,209229,0451184726,9
865159,209229,0451197399,7
865160,209229,0451403703,7
865164,209229,0553574566,7
865169,209229,0684803860,9
865183,209238,0060938099,6
865188,209238,0373079613,9
865190,209238,0380820447,6
865194,209238,044661257X,8
865195,209238,0446610542,5
865196,209238,0446527785,8
865199,209238,0451522834,9
865200,209238,0515126772,9
865201,209238,0515128546,9
865202,209238,0515128554,9
865203,209238,0515131229,9
865204,209238,0515132020,9
865211,209238,0743203631,8
865212,209238,0684853515,10
865243,209265,0441007147,10
865246,209265,0553575422,10
865247,209265,0553575430,10
865253,209265,0679443908,10
865256,209265,0812524268,10
865257,209265,0812533534,10
865269,209272,0679459618,8
865277,209272,038529929X,9
865279,209272,0441104029,9
865282,209272,0743420373,5
865296,209313,0515119652,10
865299,209313,1551667371,10
865300,209313,0440237556,9
865322,209339,0399140832,10
865343,209371,0380725576,10
865344,209371,0440211263,7
865346,209371,0399151451,8
865347,209371,0553801821,8
865363,209373,0061091227,7
865380,209373,0446610038,7
865406,209373,0679419454,8
865414,209373,0679459618,9
865431,209373,0345441036,10
865432,209373,038000321X,9
865447,209373,0440226430,8
865462,209373,0765349671,10
865486,209373,0425119653,7
865491,209373,0399138250,7
865492,209373,0425147584,7
865507,209373,0385421982,7
865514,209373,0440236169,9
865518,209373,0385503822,6
865547,209373,0449134482,6
865575,209373,0399146245,8
865579,209373,0375703829,6
865609,209373,0553277839,8
865610,209373,0553279912,6
865622,209373,0553089234,7
865628,209373,0553583441,7
865639,209373,0451184963,10
865640,209373,0451188462,9
865645,209373,0684853507,8
865649,209373,0743486226,9
865651,209373,0684871270,7
865704,209373,0767905385,9
865712,209373,0805036504,5
865716,209373,0312199406,7
865745,209373,1558743669,8
865760,209375,0380005239,8
865761,209375,0385319673,7
865763,209375,0451188454,8
865764,209375,0671534645,9
865779,209385,0380704161,5
865786,209385,0743403614,8
865788,209385,0804102988,7
865793,209385,1551665093,8
865803,209389,2070381404,4
865818,209389,2895400644,9
865820,209394,0517703963,7
865821,209394,0380815583,7
865823,209394,0395585686,7
865825,209394,0670896764,7
865827,209394,0804119996,7
865828,209394,0821767240,6
865870,209458,0156907399,10
865873,209458,0445406518,10
865874,209458,0451158237,8
865877,209458,0671654160,6
865892,209464,0060005424,9
865896,209464,0064471837,9
865898,209464,0140304770,8
865902,209464,0394534433,10
865904,209464,0345422554,7
865905,209464,0679433015,8
865906,209464,0374480095,9
865912,209464,0440226686,9
865913,209464,0440228166,8
865917,209464,0440237688,9
865918,209464,0440495962,7
865920,209464,0590484753,9
865933,209464,2253049417,10
866018,209486,0064400018,9
866023,209486,0345339681,9
866026,209486,0345452534,8
866027,209486,0380754843,7
866028,209486,0440439884,9
866031,209486,0449702766,8
866035,209486,0451191137,9
866040,209486,0590300946,9
866041,209486,0060263857,9
866048,209486,0141312424,9
866051,209486,0345404777,5
866056,209486,0971880107,6
866090,209516,0060920084,8
866094,209516,0060934794,9
866097,209516,0060953691,10
866099,209516,0060198133,10
866101,209516,0060517794,9
866141,209516,0140071814,10
866156,209516,0140176616,10
866161,209516,0140244824,9
866173,209516,0140430423,6
866177,209516,0140440410,10
866194,209516,0156628635,7
866195,209516,0156711427,10
866221,209516,0316290238,9
866225,209516,0316769495,6
866290,209516,0061093106,10
866291,209516,0375501851,10
866297,209516,0380018446,5
866314,209516,0385503954,8
866327,209516,0425193500,10
866337,209516,0440178002,10
866342,209516,044022392X,10
866349,209516,0892966971,7
866350,209516,0446611379,8
866352,209516,0446679364,10
866354,209516,0525943749,10
866360,209516,0451403886,10
866364,209516,0452283221,8
866368,209516,0525455205,8
866382,209516,0552146986,10
866401,209516,0312150601,10
866406,209516,0380815923,10
866415,209516,0395353009,9
866416,209516,0553268937,8
866418,209516,0751503894,7
866423,209516,0553560700,8
866424,209516,0385413041,10
866457,209516,0679736042,6
866464,209516,0380727501,8
866517,209516,0767902513,10
866582,209536,0060196122,6
866584,209536,0061020648,8
866586,209536,0061054895,7
866591,209536,1573226882,8
866599,209536,0679405283,7
866605,209536,0440111498,8
866610,209536,0440127793,10
866623,209536,0671434225,10
866647,209548,0312195516,8
866648,209548,0316788228,10
866650,209548,0380811081,8
866653,209548,0778320286,8
866658,209554,0345339681,8
866659,209554,0553273310,7
866660,209554,0812516214,7
866676,209563,0060931809,8
866687,209563,0375502025,10
866692,209563,044022165X,6
866698,209563,0345439104,9
866699,209563,0425151867,8
866701,209563,0440208416,3
866703,209563,0446605336,10
866705,209563,0609801279,10
866724,209563,0684835819,6
866727,209563,0688078028,5
866780,209625,0670891576,9
866781,209625,0312979983,8
866788,209625,0505525097,7
866793,209625,0751502014,8
866818,209631,0345298349,8
866825,209631,0860681297,9
866833,209631,0440995779,6
866835,209631,0446670251,8
866847,209631,0486290301,7
866849,209631,0553373803,9
866852,209631,0664224199,6
866854,209631,0671027662,6
866864,209631,0807083054,8
866896,209657,0399150870,8
866899,209657,0553803328,8
866921,209684,038056176X,9
866925,209684,0425188809,9
866926,209684,0425128164,10
866927,209684,0425132951,8
866928,209684,0446602736,5
866931,209685,043942089X,7
866935,209685,0786868716,6
866984,209756,0380796090,5
866992,209756,0060517794,5
867002,209756,0064405737,7
867005,209756,0060275103,4
867006,209756,0140049975,6
867025,209756,0141301120,5
867041,209756,0312971125,5
867045,209756,0312978448,7
867052,209756,0316899992,7
867083,209756,0380542625,9
867134,209756,043912042X,9
867145,209756,0385319207,5
867148,209756,0385318073,8
867149,209756,0440223571,8
867151,209756,038529929X,5
867157,209756,0440241049,5
867168,209756,0446363383,4
867169,209756,0446364703,5
867196,209756,0449226182,4
867219,209756,0670869902,5
867223,209756,0525945938,5
867231,209756,0451524063,6
867233,209756,0451525027,8
867236,209756,0525934251,7
867242,209756,0425176487,8
867246,209756,0515128554,5
867253,209756,0451209907,8
867256,209756,0439099404,10
867261,209756,0553272055,7
867281,209756,0590371258,6
867315,209756,0679731725,5
867319,209756,0679745203,5
867321,209756,068484477X,8
867325,209756,0020418809,8
867344,209756,0786868716,6
867355,209756,0804108447,7
867358,209756,037540256X,4
867374,209756,0836211499,8
867383,209756,0894806319,10
867384,209756,0894803204,8
867427,209765,0671701606,10
867431,209765,0679721037,8
867461,209817,0060092645,6
867465,209817,0252006860,10
867466,209817,0060972122,10
867467,209817,0060987049,10
867468,209817,0060392827,10
867470,209817,0060392991,8
867472,209817,0061052892,9
867476,209817,0064408183,7
867493,209817,0380820846,9
867497,209817,0440178002,10
867498,209817,0440184622,10
867510,209817,0451457994,8
867511,209817,0452281881,10
867514,209817,0553348973,8
867526,209817,0679777547,10
867532,209817,0811811409,10
867557,209830,0446525537,9
867563,209833,0449225046,8
867564,209833,0399149155,6
867565,209833,0385472951,5
867566,209833,0446603856,7
867768,209875,0345396553,8
867773,209875,0345443683,6
867775,209875,0375826688,9
867801,209875,038542471X,8
867802,209875,0385472943,7
867807,209875,0441748600,6
867813,209875,0316154059,8
867833,209875,055329024X,9
867835,209875,0553297600,8
867836,209875,0553298062,7
867838,209875,0553298038,8
867852,209875,0743486226,9
867853,209875,0671027387,9
867868,209875,0679429220,8
867883,209875,0786819146,7
867886,209875,0805056491,9
867891,209875,0812513738,7
867893,209875,0812522494,8
867894,209875,0812524802,7
867898,209875,0312857675,5
867900,209875,0312854277,6
867906,209875,081257558X,6
867913,209875,0886774829,9
867914,209875,0886775426,9
867915,209875,0886775957,9
867921,209875,0886778190,7
867964,209891,0440487617,10
868015,209932,0061098795,8
868016,209932,0440236738,8
868017,209932,0446611778,8
868019,209932,074323748X,5
868056,209974,0060921145,8
868059,209974,0060391448,4
868066,209974,0375413634,3
868068,209974,038550120X,5
868070,209974,0446611913,5
868072,209974,0452269652,3
868075,209974,0679744398,5
868076,209974,0679745203,5
868077,209974,0679436448,8
868078,209974,0743418735,8
868079,209974,0786868619,7
868082,209974,0743400526,7
868084,209974,1573229083,6
868092,209985,0066211611,8
868098,209985,0312274920,8
868112,209985,0394539079,10
868114,209985,0684859718,9
868197,210028,038072152X,7
868198,210028,0385498233,8
868202,210028,0688155308,5
868260,210035,0679444815,9
868323,210035,0380725711,5
868336,210035,0380776162,9
868346,210035,0380896931,9
868685,210035,0553106643,8
868686,210035,0553106651,7
868698,210035,0446364312,6
868914,210077,0440236673,5
868916,210077,0399135790,5
868917,210077,0515127485,5
868918,210077,0425194493,5
868919,210077,0671042858,9
868923,210077,0812590554,8
868939,210097,0312291639,8
868940,210097,0684863472,6
868941,210097,0375701044,9
868942,210097,0515134384,8
868943,210097,0553578243,8
868945,210097,0743237196,9
868977,210168,015626224X,6
868983,210168,0451524667,10
868985,210168,039308700X,10
868989,210168,0679722645,10
868999,210168,1573221937,5
869000,210168,1573229571,10
869010,210174,0394550846,9
869014,210174,1558743669,8
869045,210223,0380018179,7
869053,210223,0553258915,7
869054,210223,0553275976,7
869081,210261,006017613X,3
869090,210261,0449219615,8
869091,210261,0449223612,8
869092,210261,0515090174,7
869094,210261,0553109839,5
869095,210261,0553581023,7
869096,210261,0451409973,9
869131,210273,0671532766,7
869135,210273,0679767398,7
869212,210311,0553579908,9
869217,210311,0836218655,9
869242,210315,067087311X,8
869245,210315,0679741666,7
869248,210315,0440236754,7
869249,210315,0380759500,5
869250,210315,0440212359,5
869251,210315,0385316895,5
869253,210315,0452282829,8
869254,210315,0399143874,6
869261,210315,0761121323,6
869262,210315,1573229350,8
869266,210317,0060958022,5
869267,210317,0060391626,5
869268,210317,0060934417,5
869269,210317,0679741666,6
869271,210317,0375507507,5
869274,210317,0385335431,6
869275,210317,0385335466,8
869278,210317,0452260116,5
869280,210317,0399147128,5
869281,210317,0671776134,5
869283,210317,0375758232,5
869286,210317,0684852683,5
869287,210317,067103619X,5
869289,210317,0971880107,6
869320,210346,0140262032,5
869327,210346,0425192725,7
869332,210346,0553583573,7
869342,210346,087542791X,9
869345,210346,0892813695,7
869428,210420,0684195984,3
869446,210420,1558532161,5
869460,210442,0441003435,6
869461,210442,0441003443,6
869462,210442,0441003451,7
869490,210481,0060577487,8
869491,210481,0312283709,6
869492,210481,0345440080,8
869495,210481,055356921X,10
869498,210481,0553586181,8
869499,210481,055358619X,6
869508,210485,0449912051,8
869512,210485,0066211611,9
869513,210485,0060938455,9
869517,210485,0060392827,7
869524,210485,0064402754,9
869533,210485,0140253602,7
869534,210485,0745926290,9
869542,210485,0152050167,10
869543,210485,0151002630,8
869545,210485,0060916508,9
869552,210485,0374199698,10
869558,210485,0312963009,8
869562,210485,0786867647,9
869566,210485,0316168815,8
869587,210485,034530456X,8
869591,210485,0345313097,6
869594,210485,0345315642,8
869596,210485,0345318862,8
869601,210485,0345339681,9
869604,210485,0345346971,9
869607,210485,0345282159,7
869608,210485,0394558235,7
869609,210485,0345352467,8
869611,210485,0345307615,8
869616,210485,038056176X,7
869626,210485,0375504397,8
869627,210485,0345438329,8
869643,210485,0373483902,5
869652,210485,0517703963,9
869653,210485,0375724400,5
869656,210485,0375760393,5
869657,210485,0375760903,7
869658,210485,0375760911,8
869668,210485,0671023616,9
869671,210485,0380752891,8
869674,210485,0380759489,6
869681,210485,0380792745,7
869684,210485,0385336179,8
869689,210485,044023722X,7
869690,210485,0765349671,8
869702,210485,0394830148,6
869719,210485,0399146008,5
869722,210485,0439404371,9
869730,210485,0385416342,8
869733,210485,0385324057,6
869736,210485,0440445450,8
869750,210485,0441644511,7
869751,210485,0441662633,7
869752,210485,0441644651,7
869767,210485,0446520950,5
869770,210485,0446677450,7
869789,210485,0449235998,8
869798,210485,0452257743,8
869815,210485,0452279070,7
869817,210485,0451161394,7
869818,210485,0452281679,6
869820,210485,0452284449,9
869822,210485,0486264785,9
869825,210485,0515124214,5
869831,210485,0525940413,7
869832,210485,0451191013,6
869845,210485,0553234609,10
869851,210485,0553251996,9
869858,210485,0553274295,10
869867,210485,0553246895,9
869869,210485,0553382179,9
869928,210485,0609804138,9
869930,210485,0670894605,9
869931,210485,0671021001,8
869932,210485,0671004530,6
869934,210485,0684867621,7
869941,210485,0671532642,9
869952,210485,0671693816,6
869956,210485,0671743058,10
869975,210485,0688167888,8
869977,210485,0743211227,8
869982,210485,0743260244,9
869984,210485,0743471393,8
869985,210485,0743474325,9
869989,210485,0786881852,7
869990,210485,078688861X,8
869991,210485,087113795X,8
869994,210485,0679426159,8
869995,210485,080505622X,8
869999,210485,0812522397,9
870003,210485,0812533666,5
870005,210485,0812534840,7
870008,210485,0812540026,9
870012,210485,0765346524,9
870013,210485,0812570812,8
870027,210485,0887308589,8
870030,210485,0920668372,10
870033,210485,0962980307,6
870036,210485,1400031354,9
870037,210485,1400031362,9
870038,210485,037542217X,10
870050,210485,1861976127,8
870058,210493,0515132039,5
870059,210493,0399148019,5
870060,210493,0743223543,4
870061,210493,0786868716,6
870062,210493,0804119910,8
870064,210493,1551667193,7
870107,210535,0440213525,6
870110,210535,0451170113,10
870134,210573,0871136791,9
870136,210573,0380974061,8
870143,210573,0684195976,5
870144,210573,0684195984,8
870148,210573,038550120X,8
870152,210573,0446603929,8
870155,210573,0449206181,5
870160,210573,0553251473,8
870163,210573,0767912365,9
870176,210587,0060514949,5
870177,210587,006019958X,6
870182,210587,0312319142,7
870183,210587,0374199698,8
870185,210587,0316168815,9
870186,210587,0316678104,9
870187,210587,0316735027,10
870191,210587,0345450884,8
870193,210587,0373250193,6
870195,210587,0375422412,8
870196,210587,140003180X,9
870198,210587,0375727132,8
870200,210587,0380797631,9
870202,210587,0440241537,5
870207,210587,0385503954,8
870210,210587,045121157X,7
870214,210587,0440234697,7
870219,210587,0446612588,8
870221,210587,044661372X,7
870229,210587,0452284449,7
870230,210587,0452277337,7
870231,210587,0515134279,9
870233,210587,0525947914,8
870234,210587,0670033332,7
870237,210587,038073186X,7
870238,210587,0743418166,7
870245,210587,1400031362,8
870267,210597,0374129983,9
870268,210597,0316777722,9
870269,210597,039453512X,10
870270,210597,034545104X,9
870272,210597,0440111498,10
870274,210597,076790592X,7
870276,210597,0425192741,8
870281,210597,0525946535,7
870284,210597,0553299611,10
870285,210597,055326611X,9
870289,210597,0684853159,9
870292,210597,0716733870,8
870300,210597,0786885688,9
870308,210597,0871135809,7
870319,210599,0312044194,5
870325,210599,0399141464,7
870327,210599,0312961324,10
870329,210599,0385306059,8
870331,210599,0385316917,7
870335,210599,0553576003,9
870337,210599,0671701231,8
870338,210599,0805036504,8
870372,210627,0060254920,9
870373,210627,0060256672,10
870375,210627,0316777722,5
870376,210627,034536676X,7
870377,210627,0393315630,6
870378,210627,0802131786,6
870415,210685,0060196092,5
870418,210685,0373218397,7
870419,210685,0373483503,6
870420,210685,0373483694,7
870425,210685,0385324057,5
870430,210685,0451521293,9
870431,210685,0553213504,9
870434,210685,0515128546,6
870435,210685,0399147128,7
870437,210685,0609610597,3
870438,210685,0553294903,6
870440,210685,0553801376,6
870441,210685,068480297X,4
870442,210685,0684853507,8
870443,210685,0684803968,8
870444,210685,0671722816,7
870447,210685,0743204700,7
870467,210706,0060391448,8
870474,210706,0618219064,10
870497,210717,0061091618,9
870507,210717,0316171565,5
870509,210717,0316089699,9
870516,210717,0380756250,5
870534,210717,0425186326,5
870536,210717,0440184053,5
870556,210717,0449213358,5
870558,210717,0449221490,4
870561,210717,0451125509,10
870563,210717,0451178599,5
870570,210717,0451186648,5
870585,210717,0553293257,5
870586,210717,0553295780,5
870592,210717,0671001132,10
870598,210717,0671793543,5
870607,210717,0786011963,7
870631,210738,0061073628,8
870641,210738,0671701606,10
870643,210738,0553109588,6
870646,210738,0440204887,10
870649,210738,0517266555,10
870651,210738,0671722778,6
870654,210738,0805000305,9
870655,210738,0805001115,9
870658,210738,0836236688,10
870659,210738,0875421849,10
870661,210738,0892550147,8
870696,210772,0425178951,8
870699,210772,0451202732,8
870701,210772,051512947X,7
870703,210772,0671450344,5
870718,210791,0375502238,5
870721,210791,0440235804,8
870722,210791,0515127833,6
870723,210791,0385324057,8
870724,210791,0446532444,10
870725,210791,0671004573,8
870726,210791,0671867113,7
870727,210791,0767905180,10
871214,210822,067945960X,7
871215,210822,0345447867,6
871218,210822,0375410945,9
871234,210822,038533558X,7
871236,210822,0446363251,7
871238,210822,0316693286,7
871239,210822,0553802526,4
871245,210822,0517595753,8
871250,210822,0515118230,7
871255,210822,006008460X,8
871266,210822,067940676X,5
871306,210822,0887308716,9
871309,210822,0761121323,6
871342,210838,0385503822,6
871344,210838,0515117617,7
871345,210838,074322454X,8
871381,210874,0380796090,8
871382,210874,0425184498,9
871403,210874,0373250118,8
871404,210874,0373250282,7
871405,210874,081297106X,5
871410,210874,0440241413,10
871411,210874,0440241812,10
871413,210874,0385336772,7
871418,210874,0553213695,3
871428,210874,0671755056,4
871429,210874,0679746048,6
871432,210874,0743418166,9
871438,210874,0767912233,8
871449,210874,1582342156,8
871493,210912,0345350685,7
871497,210912,0679724362,5
871502,210921,006093090X,8
871508,210921,0804111898,5
871511,210921,0804108749,5
871513,210923,0312976275,9
871516,210923,0679450440,8
871520,210923,0446531480,8
871522,210923,0451198808,7
871523,210923,0525945636,9
871526,210923,0312042779,5
871530,210923,0971880107,3
871531,210923,1573221856,5
871535,210926,0002005018,9
871537,210926,0143012738,7
871601,210959,0140178724,10
871617,210959,0316107255,9
871619,210959,0316107352,9
871621,210959,0316107417,9
871622,210959,0316168815,5
871626,210959,0345316509,5
871630,210959,0345353145,5
871647,210959,0375703764,10
871649,210959,0375705457,8
871650,210959,0375724834,10
871661,210959,0380978407,10
871662,210959,0380816032,10
871665,210959,044022330X,8
871667,210959,0440111498,8
871671,210959,0385498721,9
871675,210959,0394757688,8
871676,210959,0394758285,8
871684,210959,0425121631,3
871686,210959,0425130215,9
871691,210959,0399137378,8
871697,210959,0440158532,9
871719,210959,0451099648,8
871728,210959,0451192176,5
871731,210959,0451402391,8
871733,210959,0451452011,10
871743,210959,051770739X,8
871772,210959,067100669X,7
871787,210959,0671793551,5
871792,210959,0679722637,8
871793,210959,0679722645,8
871795,210959,0679733973,10
871796,210959,0679735771,8
871799,210959,067974066X,8
871806,210959,0767903625,8
871808,210959,0786883219,8
871809,210959,078688939X,8
